,user_progress_id,user_id,subchapter_id,chapter_taken_id,current_level,status_subchapter,user_progress_created_at,user_progress_updated_at,chapter_id,name,subchapter_created_at,subchapter_updated_at
154,UP00147,S0115,SCT00011,CHT00759,beginner,in-progress,2026-04-27 18:54:04,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
155,UP00147,S0115,SCT00011,CHT00759,beginner,in-progress,2026-04-27 06:17:17,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
156,UP00148,S0381,SCT00002,CHT00220,intermediate,DONE,2026-04-26 14:10:59,2026-04-27 14:27:59,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
157,UP00149,S0319,SCT00011,CHT00270,intermediate,in-progress,2026-04-27 21:23:09,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
158,UP00150,S0841,SCT00018,CHT01171,advanced,done,2026-04-22 01:55:05,2026-04-23 02:12:05,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
159,UP00151,S0256,SCT00017,CHT00189,beginner,in-progress,2026-04-23 04:15:50,2026-04-24 04:32:50,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
160,UP00152,S0624,SCT00010,CHT00999,beginner,done,2026-04-21 18:26:06,2026-04-22 18:43:06,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
161,UP00153,S0441,SCT00004,CHT00023,advanced,not started,2026-03-24 20:32:59,2026-03-25 20:49:59,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
162,UP00154,S0580,SCT00008,CHT00654,beginner,not started,2026-04-25 10:12:29,2026-04-26 10:29:29,CT00003,Skala,2026-01-01,2026-01-01
163,UP00155,S0385,SCT00001,CHT00446,intermediate,not started,2026-04-21 10:13:40,2026-04-22 10:30:40,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
164,UP00156,S0886,SCT00020,CHT00735,advanced,not started,2026-04-21 16:43:03,2026-04-22 17:00:03,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
165,UP00157,S0686,SCT00002,CHT00442,advanced,done,2026-04-13 20:49:12,2026-04-14 21:06:12,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
166,UP00158,S0056,SCT00001,CHT00109,beginner,DONE,2026-04-24 23:33:55,2026-04-25 23:50:55,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
167,UP00159,S0702,SCT00020,CHT01031,beginner,done,2026-04-25 05:21:25,2026-04-26 05:38:25,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
168,UP00160,S0389,SCT00003,CHT00609,advanced,not started,2026-04-13 05:52:18,2026-04-14 06:09:18,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
169,UP00161,S0601,SCT00006,CHT00850,advanced,in-progress,2026-04-25 20:31:31,2026-04-26 20:48:31,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
170,UP00162,S0069,SCT00016,CHT00282,beginner,in-progress,2026-04-27 21:23:03,2026-04-27 23:18:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
171,UP00163,S0775,SCT00005,CHT00613,beginner,not started,2026-04-08 10:04:15,2026-04-09 10:21:15,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
172,UP00164,S0070,SCT00001,CHT00312,intermediate,done,2026-04-16 23:39:42,2026-04-17 23:56:42,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
173,UP00165,S0418,SCT00001,CHT00905,beginner,not started,2026-04-15 12:31:24,2026-04-16 12:48:24,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
174,UP00166,S0201,SCT00018,CHT00480,intermediate,done,2026-04-15 17:33:40,2026-04-16 17:50:40,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
175,UP00167,S0328,SCT00006,CHT00620,advanced,not started,2026-04-16 14:44:21,2026-04-17 15:01:21,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
176,UP00168,S0715,SCT00003,CHT00291,beginner,done,2026-04-27 22:20:57,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
177,UP00169,S0576,SCT00002,CHT00628,advanced,done,2026-04-23 14:30:50,2026-04-24 14:47:50,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
178,UP00170,S0341,SCT00019,CHT00574,advanced,in-progress,2026-04-01 13:58:26,2026-04-02 14:15:26,CT00006,Diagram Batang,2026-01-01,2026-01-01
179,UP00171,S0441,SCT00011,CHT00985,beginner,in-progress,2026-03-05 14:59:22,2026-03-06 15:16:22,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
180,UP00172,S0111,SCT00005,CHT00165,advanced,not started,2026-03-31 16:05:51,2026-04-01 16:22:51,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
181,UP00173,S0387,SCT00007,CHT00937,advanced,not started,2026-04-27 20:57:21,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
182,UP00174,S0203,SCT00007,CHT01179,beginner,in-progress,2026-04-13 09:23:38,2026-04-14 09:40:38,CT00003,Konsep Rasio,2026-01-01,2026-01-01
183,UP00175,S0783,SCT00011,CHT00533,advanced,not started,2026-04-27 23:06:27,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
184,UP00176,S0729,SCT00002,CHT00598,intermediate,not started,2026-04-25 02:35:48,2026-04-26 02:52:48,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
185,UP00177,S0991,SCT00015,CHT00869,beginner,in-progress,2026-04-25 01:50:45,2026-04-26 02:07:45,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
186,UP00178,S0518,SCT00010,CHT00164,advanced,done,2026-04-21 07:09:59,2026-04-22 07:26:59,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
187,UP00179,S0846,SCT00006,CHT00592,advanced,in-progress,2026-04-17 11:50:16,2026-04-18 12:07:16,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
188,UP00180,S0693,SCT00021,CHT00377,intermediate,in-progress,2026-04-25 20:34:28,2026-04-26 20:51:28,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
189,UP00181,S0079,SCT00012,CHT00495,beginner,in-progress,2026-04-17 18:44:14,2026-04-18 19:01:14,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
190,UP00182,S0986,SCT00013,CHT00525,advanced,done,2026-04-27 23:01:33,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
191,UP00183,S0267,SCT00012,CHT00978,advanced,done,2026-04-26 01:24:04,2026-04-27 01:41:04,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
192,UP00184,S0197,SCT00013,CHT00058,advanced,not started,2026-04-27 09:45:04,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
193,UP00185,S0469,SCT00010,CHT01150,advanced,in-progress,2026-04-20 13:14:29,2026-04-21 13:31:29,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
194,UP00186,S0500,SCT00009,CHT00713,beginner,not started,2026-04-13 01:34:42,2026-04-14 01:51:42,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
195,UP00187,S0713,SCT00003,CHT00687,intermediate,not started,2026-04-24 19:59:46,2026-04-25 20:16:46,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
196,UP00188,S0814,SCT00019,CHT00957,intermediate,not started,2026-04-22 22:25:40,2026-04-23 22:42:40,CT00006,Diagram Batang,2026-01-01,2026-01-01
197,UP00189,S0121,SCT00018,CHT00548,beginner,in-progress,2026-04-23 22:39:54,2026-04-24 22:56:54,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
198,UP00190,S0988,SCT00020,CHT01120,intermediate,in-progress,2026-04-22 07:13:36,2026-04-23 07:30:36,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
199,UP00191,S0228,SCT00015,CHT00771,beginner,done,2026-04-02 01:43:48,2026-04-03 02:00:48,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
200,UP00192,S0512,SCT00014,CHT00527,intermediate,not started,2026-04-16 11:31:54,2026-04-17 11:48:54,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
201,UP00193,S0386,SCT00016,CHT00968,beginner,not started,2026-03-06 18:46:43,2026-03-07 19:03:43,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
202,UP00194,S0266,SCT00014,CHT00250,beginner,done,2026-03-30 05:37:37,2026-03-31 05:54:37,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
203,UP00195,S0541,SCT00003,CHT00021,advanced,in-progress,2026-04-24 18:54:06,2026-04-25 19:11:06,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
204,UP00196,S0369,SCT00007,CHT00277,advanced,in-progress,2026-04-27 15:54:22,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
205,UP00197,S0814,SCT00018,CHT00948,advanced,in-progress,2026-04-22 12:56:52,2026-04-23 13:13:52,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
206,UP00198,S0368,SCT00012,CHT00891,advanced,not started,2026-04-23 19:57:39,2026-04-24 20:14:39,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
207,UP00199,S0686,SCT00008,CHT00381,advanced,DONE,2026-04-23 19:19:54,2026-04-24 19:36:54,CT00003,Skala,2026-01-01,2026-01-01
208,UP00200,S0108,SCT00002,CHT00497,advanced,not started,2026-04-12 21:12:32,2026-04-13 21:29:32,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
209,UP00201,S0990,SCT00001,CHT00413,beginner,in-progress,2026-04-15 10:38:54,2026-04-16 10:55:54,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
210,UP00202,S0528,SCT00001,CHT01110,advanced,not started,2026-04-24 12:30:12,2026-04-25 12:47:12,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
211,UP00203,S0807,SCT00012,CHT00916,beginner,not started,2026-04-15 11:31:24,2026-04-16 11:48:24,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
212,UP00204,S0385,SCT00015,CHT00458,intermediate,not started,2026-04-15 03:38:25,2026-04-16 03:55:25,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
213,UP00205,S0847,SCT00010,CHT00206,beginner,not started,2026-04-27 22:11:42,2026-04-27 23:18:52,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
214,UP00206,S0270,SCT00019,CHT00158,advanced,done,2026-04-03 08:52:55,2026-04-04 09:09:55,CT00006,Diagram Batang,2026-01-01,2026-01-01
215,UP00207,S0692,SCT00015,CHT01180,intermediate,in-progress,2026-03-28 12:05:46,2026-03-29 12:22:46,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
216,UP00208,S0342,SCT00008,CHT00863,advanced,not started,2026-04-14 15:28:27,2026-04-15 15:45:27,CT00003,Skala,2026-01-01,2026-01-01
217,UP00209,S0149,SCT00011,CHT00957,intermediate,done,2026-04-22 00:55:50,2026-04-23 01:12:50,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
218,UP00210,S0655,SCT00003,CHT00324,beginner,done,2026-04-26 15:07:34,2026-04-27 15:24:34,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
219,UP00211,S0467,SCT00012,CHT00289,intermediate,not started,2026-04-24 05:48:43,2026-04-25 06:05:43,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
220,UP00212,S0942,SCT00009,CHT00519,beginner,done,2026-03-27 22:50:14,2026-03-28 23:07:14,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
221,UP00212,S0942,SCT00009,CHT00519,beginner,done,2026-04-21 04:54:53,2026-04-22 05:11:53,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
222,UP00213,S0846,SCT00018,CHT00676,advanced,not started,2026-04-26 14:12:47,2026-04-27 14:29:47,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
223,UP00214,S0810,SCT00006,CHT00706,advanced,done,2026-04-27 19:32:31,2026-04-27 23:18:52,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
224,UP00215,S0412,SCT00021,CHT00455,advanced,in-progress,2026-04-24 07:40:53,2026-04-25 07:57:53,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
225,UP00216,S0566,SCT00003,CHT00722,advanced,not started,2026-04-26 17:57:53,2026-04-27 18:14:53,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
226,UP00217,S0432,SCT00005,CHT00535,intermediate,not started,2026-04-27 05:36:32,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
227,UP00218,S0941,SCT00015,CHT00811,intermediate,in-progress,2026-03-28 19:45:56,2026-03-29 20:02:56,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
228,UP00219,S0452,SCT00012,CHT00005,intermediate,in-progress,2026-04-24 11:52:17,2026-04-25 12:09:17,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
229,UP00220,S0926,SCT00003,CHT00611,advanced,in-progress,2026-04-24 08:56:58,2026-04-25 09:13:58,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
230,UP00221,S0005,SCT00004,CHT00970,intermediate,done,2026-04-09 13:54:23,2026-04-10 14:11:23,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
231,UP00222,S0835,SCT00009,CHT01100,beginner,done,2026-04-12 16:38:30,2026-04-13 16:55:30,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
232,UP00223,S0813,SCT00014,CHT00798,advanced,in-progress,2026-04-20 00:00:21,2026-04-21 00:17:21,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
233,UP00224,S0408,SCT00018,CHT00489,beginner,in-progress,2026-04-12 05:26:52,2026-04-13 05:43:52,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
234,UP00225,S0610,SCT00001,CHT00377,beginner,not started,2026-04-26 05:32:34,2026-04-27 05:49:34,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
235,UP00226,S0519,SCT00008,CHT01157,advanced,not started,2026-04-27 18:11:49,2026-04-27 23:18:52,CT00003,Skala,2026-01-01,2026-01-01
236,UP00227,S0347,SCT00019,CHT00270,beginner,in-progress,2026-04-27 21:08:08,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
237,UP00228,S0837,SCT00007,CHT00150,beginner,not started,2026-04-27 20:11:21,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
238,UP00229,S0659,SCT00020,CHT00568,intermediate,done,2026-04-15 09:19:09,2026-04-16 09:36:09,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
239,UP00230,S0011,SCT00009,CHT00778,intermediate,DONE,2026-04-26 06:28:23,2026-04-27 06:45:23,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
240,UP00231,S0923,SCT00013,CHT00147,intermediate,in-progress,2026-03-30 20:40:34,2026-03-31 20:57:34,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
241,UP00232,S0771,SCT00013,CHT00871,intermediate,DONE,2026-04-27 12:09:27,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
242,UP00233,S0156,SCT00011,CHT00769,beginner,not started,2026-04-22 13:30:03,2026-04-23 13:47:03,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
243,UP00234,S0887,SCT00005,CHT00759,intermediate,done,2026-04-27 21:12:08,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
244,UP00234,S0887,SCT00005,CHT00759,intermediate,done,2026-04-27 08:31:39,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
245,UP00235,S0403,SCT00015,CHT00973,beginner,done,2026-04-11 17:06:08,2026-04-12 17:23:08,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
246,UP00236,S0871,SCT00006,CHT00782,advanced,in-progress,2026-04-13 07:04:19,2026-04-14 07:21:19,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
247,UP00237,S0410,SCT00017,CHT00112,beginner,done,2026-04-19 21:46:49,2026-04-20 22:03:49,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
248,UP00238,S0526,SCT00014,CHT00020,advanced,not started,2026-04-14 02:39:11,2026-04-15 02:56:11,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
249,UP00239,S0880,SCT00006,CHT00800,beginner,in-progress,2026-04-03 12:01:01,2026-04-04 12:18:01,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
250,UP00240,S0816,SCT00007,CHT00797,beginner,not started,2026-03-28 09:57:47,2026-03-29 10:14:47,CT00003,Konsep Rasio,2026-01-01,2026-01-01
251,UP00241,S0864,SCT00013,CHT00984,advanced,not started,2026-04-25 04:19:59,2026-04-26 04:36:59,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
252,UP00242,S0401,SCT00018,CHT01110,intermediate,done,2026-04-26 00:24:41,2026-04-27 00:41:41,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
253,UP00243,S0108,SCT00009,CHT00679,intermediate,in-progress,2026-03-30 23:35:26,2026-03-31 23:52:26,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
254,UP00244,S0179,SCT00019,CHT00192,intermediate,not started,2026-04-25 01:07:28,2026-04-26 01:24:28,CT00006,Diagram Batang,2026-01-01,2026-01-01
255,UP00245,S0392,SCT00020,CHT00487,intermediate,done,2026-04-23 05:28:47,2026-04-24 05:45:47,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
256,UP00245,S0392,SCT00020,CHT00487,intermediate,done,2026-04-06 03:48:11,2026-04-07 04:05:11,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
257,UP00246,S0309,SCT00014,CHT00429,beginner,in-progress,2026-03-18 08:37:38,2026-03-19 08:54:38,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
258,UP00247,S0598,SCT00006,CHT00774,beginner,in-progress,2026-04-25 09:11:20,2026-04-26 09:28:20,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
259,UP00248,S0730,SCT00021,CHT01090,intermediate,in-progress,2026-04-26 02:30:42,2026-04-27 02:47:42,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
260,UP00249,S0937,SCT00003,CHT01109,beginner,done,2026-04-06 19:10:20,2026-04-07 19:27:20,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
261,UP00250,S0966,SCT00018,CHT00766,intermediate,in-progress,2026-04-25 23:02:32,2026-04-26 23:19:32,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
262,UP00251,S0457,SCT00008,CHT00455,advanced,done,2026-04-25 04:26:54,2026-04-26 04:43:54,CT00003,Skala,2026-01-01,2026-01-01
263,UP00252,S0983,SCT00015,CHT00440,advanced,done,2026-04-18 21:26:10,2026-04-19 21:43:10,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
264,UP00253,S0666,SCT00007,CHT00572,advanced,not started,2026-04-13 18:20:23,2026-04-14 18:37:23,CT00003,Konsep Rasio,2026-01-01,2026-01-01
265,UP00254,S0768,SCT00004,CHT00420,advanced,not started,2026-04-19 03:03:28,2026-04-20 03:20:28,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
266,UP00255,S0287,SCT00013,CHT00570,intermediate,not started,2026-04-16 03:00:41,2026-04-17 03:17:41,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
267,UP00256,S0684,SCT00011,CHT00927,advanced,done,2026-03-20 23:34:34,2026-03-21 23:51:34,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
268,UP00257,S0404,SCT00013,CHT00516,advanced,in-progress,2026-04-25 16:45:19,2026-04-26 17:02:19,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
269,UP00258,S0034,SCT00014,CHT01103,intermediate,done,2026-04-23 23:53:23,2026-04-25 00:10:23,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
270,UP00259,S0426,SCT00004,CHT00535,beginner,in-progress,2026-04-24 18:25:02,2026-04-25 18:42:02,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
271,UP00260,S0977,SCT00012,CHT00910,advanced,in-progress,2026-04-27 17:26:19,2026-04-27 23:18:52,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
272,UP00261,S0123,SCT00013,CHT00310,intermediate,done,2026-04-10 04:37:10,2026-04-11 04:54:10,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
273,UP00262,S0465,SCT00014,CHT00140,intermediate,done,2026-04-25 23:59:07,2026-04-27 00:16:07,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
274,UP00263,S0774,SCT00018,CHT00039,intermediate,in-progress,2026-04-20 00:42:34,2026-04-21 00:59:34,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
275,UP00264,S0753,SCT00010,CHT00576,advanced,done,2026-04-27 16:33:09,2026-04-27 23:18:52,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
276,UP00265,S0425,SCT00006,CHT00964,intermediate,not started,2026-04-21 17:58:14,2026-04-22 18:15:14,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
277,UP00266,S0037,SCT00017,CHT01169,beginner,done,2026-03-30 21:11:36,2026-03-31 21:28:36,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
278,UP00267,S0085,SCT00014,CHT01069,intermediate,done,2026-04-13 01:42:58,2026-04-14 01:59:58,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
279,UP00268,S0450,SCT00007,CHT00946,beginner,not started,2026-04-27 22:32:26,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
280,UP00269,S0087,SCT00005,CHT00984,beginner,done,2026-04-18 23:32:28,2026-04-19 23:49:28,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
281,UP00270,S0168,SCT00021,CHT00702,beginner,not started,2026-04-12 17:15:13,2026-04-13 17:32:13,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
282,UP00271,S0635,SCT00010,CHT01057,advanced,done,2026-04-07 17:48:58,2026-04-08 18:05:58,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
283,UP00272,S0185,SCT00018,CHT00701,intermediate,not started,2026-04-24 09:37:33,2026-04-25 09:54:33,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
284,UP00273,S0029,SCT00013,CHT00312,advanced,DONE,2026-04-20 18:59:40,2026-04-21 19:16:40,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
285,UP00274,S0856,SCT00012,CHT00430,intermediate,in-progress,2026-04-27 20:14:36,2026-04-27 23:18:52,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
286,UP00275,S0069,SCT00012,CHT00575,advanced,not started,2026-02-22 09:03:06,2026-02-23 09:20:06,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
287,UP00276,S0987,SCT00019,CHT00785,beginner,in-progress,2026-03-29 16:56:20,2026-03-30 17:13:20,CT00006,Diagram Batang,2026-01-01,2026-01-01
288,UP00277,S0377,SCT00010,CHT00388,advanced,DONE,2026-04-26 23:46:53,2026-04-27 23:18:52,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
289,UP00278,S0481,SCT00003,CHT00755,beginner,done,2026-04-13 17:36:49,2026-04-14 17:53:49,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
290,UP00279,S0249,SCT00013,CHT01017,beginner,not started,2026-04-22 10:08:55,2026-04-23 10:25:55,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
291,UP00280,S0771,SCT00005,CHT00422,advanced,in-progress,2026-04-27 20:44:50,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
292,UP00281,S0863,SCT00002,CHT00950,beginner,done,2026-04-17 14:27:42,2026-04-18 14:44:42,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
293,UP00282,S0268,SCT00021,CHT01095,intermediate,in-progress,2026-04-25 00:01:46,2026-04-26 00:18:46,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
294,UP00283,S0550,SCT00020,CHT00372,beginner,not started,2026-04-18 21:19:47,2026-04-19 21:36:47,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
295,UP00284,S0516,SCT00009,CHT00993,intermediate,done,2026-04-21 05:38:20,2026-04-22 05:55:20,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
296,UP00285,S0787,SCT00006,CHT00654,advanced,not started,2026-04-14 05:30:38,2026-04-15 05:47:38,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
297,UP00286,S0846,SCT00017,CHT00162,advanced,not started,2026-04-16 07:41:07,2026-04-17 07:58:07,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
298,UP00287,S0300,SCT00017,CHT00487,advanced,not started,2026-04-22 06:00:31,2026-04-23 06:17:31,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
299,UP00287,S0300,SCT00017,CHT00487,advanced,not started,2026-04-26 23:56:07,2026-04-27 23:18:52,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
300,UP00288,S0704,SCT00021,CHT00073,beginner,done,2026-04-03 22:21:41,2026-04-04 22:38:41,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
301,UP00289,S0655,SCT00002,CHT00279,advanced,done,2026-04-27 19:46:19,2026-04-27 23:18:52,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
